Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Margaux (Grand Cru ClassÃ©) 2007,France,Margaux,ChÃ¢teau Lascombes,4.2,455,74.0,2007,Red,45.0409951,-0.6828432
Desiderio Merlot 2014,Italy,Cortona,Avignonesi,4.1,456,43.9,2014,Red,43.1735657,11.9332981
Amarone della Valpolicella Classico di Carlo 2010,Italy,Amarone della Valpolicella Classico,Lenotti,4.4,456,38.94,2010,Red,45.5441949,10.7248046
Pauillac (Premier Grand Cru ClassÃ©) 2010,France,Pauillac,ChÃ¢teau Lafite Rothschild,4.4,457,1399.0,2010,Red,45.2249531,-0.7724358
Palpite Reserva 2017,Portugal,Alentejano,Fitapreta,4.2,457,19.3,2017,Red,38.6453298,-7.9539301
Tinto 2013,Portugal,Alentejano,MouchÃ£o,4.2,458,38.99,2013,Red,38.9260822,-7.8104974
Ilatraia 2015,Italy,Toscana,Brancaia,4.3,459,46.69,2015,Red,43.4532518,11.3328856
Syrah 2015,South Africa,Swartland,Boekenhoutskloof,4.2,459,61.05,2015,Red,-33.9425804,19.1080145
ViÃ±a Ardanza SelecciÃ³n Especial 2010,Spain,Rioja,La Rioja Alta,4.3,4596,23.0,2010,Red,42.5844855,-2.8466665
Sir David Graaff First Baronet of Cape Town 2013,South Africa,Cape Town,De Grendel,4.4,46,167.59,2013,Red,-33.851365,18.571616
CuvÃ©e Max Pinot Noir 2014,Germany,Rheingau,August Kesseler,4.0,46,75.0,2014,Red,49.988934,7.866159
Gigondas Hominis Fides 2012,France,Gigondas,ChÃ¢teau de Saint Cosme,4.1,46,75.0,2012,Red,44.1671895,5.0068355
Le Sommet 2016,South Africa,Paarl,Mont du Toit,4.3,46,64.0,2016,Red,-33.6577196,19.0295465
Saint-Ã‰milion Grand Cru (Premier Grand Cru ClassÃ©) 2017,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Beau-Sejour Becot,4.0,46,67.26,2017,Red,44.8947222,-0.1641667
1000X Cabernet - Merlot 2012,Austria,Burgenland,Feiler-Artinger,4.2,46,30.47,2012,Red,47.8011581,16.6746661
L'Ancely Languedoc La Clape 2015,France,La Clape,ChÃ¢teau la NÃ©gly,4.2,46,63.36,2015,Red,43.2141696,3.184006
TÃ¬ros Limited Edition 2015,Italy,Colli del Limbara,Siddura,4.2,46,34.9,2015,Red,41.0358688,9.1715407
Le Traversier ChÃ¢teauneuf-du-Pape Rouge 2016,France,ChÃ¢teauneuf-du-Pape,ChÃ¢teau Simian,4.2,46,26.48,2016,Red,44.1919562,4.7890353
Baron Salvadori Anticus Riserva 2016,Italy,SÃ¼dtirol - Alto Adige,Nals Margreid,4.4,46,26.23,2016,Red,46.5388341,11.2039337
Saint FerrÃ©ol Bandol 2011,France,Bandol,Domaine de la Tour du Bon,4.0,46,41.91,2011,Red,43.2144857,5.7678748
Nuits-Saint-Georges 'Les Argillats' 2017,France,Nuits-Saint-Georges,Philippe Gavignet,4.4,46,46.77,2017,Red,47.1333246,4.9522123
Vigneto La Casuccia Chianti Classico Gran Selezione 2013,Italy,Chianti Classico,Castello di Ama,4.3,46,224.89,2013,Red,43.4413984,11.3902308
Campo PrognÃ i Valpolicella Superiore 2012,Italy,Valpolicella,Latium Morini,4.0,460,19.95,2012,Red,45.4689584,11.1330066
Margaux (Grand Cru ClassÃ©) 2012,France,Margaux,ChÃ¢teau Durfort-Vivens,4.0,462,43.82,2012,Red,45.040064,-0.6744847
Saint-Julien (Grand Cru ClassÃ©) 2010,France,Saint-Julien,ChÃ¢teau Langoa Barton,4.2,462,82.0,2010,Red,45.156947,-0.7394435
Montsant AcÃºstic 2017,Spain,Montsant,Acustic Celler,4.0,463,14.06,2017,Red,41.1268098,0.7963686
Mille E Una Notte 2016,Italy,Contessa Entellina,Donnafugata,4.4,464,44.5,2016,Red,36.8810019,14.5644909
Pauillac (Grand Cru ClassÃ©) 2015,France,Pauillac,ChÃ¢teau Pontet-Canet,4.4,466,135.5,2015,Red,45.2089273,-0.7701048
Syrah 2017,United States,Columbia Valley,Chateau Ste. Michelle,4.0,467,13.49,2017,Red,47.7299119,-122.1508227
Chianti Classico 2016,Italy,Chianti Classico,Rocca di Montegrossi,4.0,467,13.95,2016,Red,43.4048503,11.4168472
Haut-MÃ©doc (Grand Cru ClassÃ©) 2012,France,Haut-MÃ©doc,ChÃ¢teau La Lagune,4.1,467,71.17,2012,Red,44.9783464,-0.6174332
Pessac-LÃ©ognan 2005,France,Pessac-LÃ©ognan,ChÃ¢teau Haut-Bailly,4.3,468,124.95,2005,Red,44.7344757,-0.5801781
Pessac-LÃ©ognan (Grand Cru ClassÃ© de Graves) 2005,France,Pessac-LÃ©ognan,ChÃ¢teau Malartic-LagraviÃ¨re,4.2,469,79.95,2005,Red,44.725154,-0.5990901
TÃ©lÃ©gramme ChÃ¢teauneuf-du-Pape 2017,France,ChÃ¢teauneuf-du-Pape,Domaine du Vieux TÃ©lÃ©graphe,4.3,469,39.99,2017,Red,44.0428553,4.8854594
Chianti Classico 2016,Italy,Chianti Classico,Villa Trasqua,4.0,47,12.1,2016,Red,43.4022857,11.247661
Pomerol 2015,France,Pomerol,ChÃ¢teau Gombaude-Guillot,4.3,47,81.58,2015,Red,44.9321864,-0.2041637
Block G+I 2016,Chile,Colchagua Valley,Polkura,4.1,47,31.19,2016,Red,-34.3410506,-71.6260193
Pomerol 2015,France,Pomerol,Clos l'Eglise,4.3,47,94.95,2015,Red,44.9343256,-0.2031586
L'Esprit de Font Caude Montpeyroux 2014,France,Montpeyroux,Alain Chabanon,4.3,47,29.9,2014,Red,43.6745685,3.5196872
Arthos Pinot Noir 2013,Germany,Pfalz,Weingut Metzger,4.2,47,89.68,2013,Red,49.5785331,8.1610036
Prestige MÃ©doc 1999,France,MÃ©doc,ChÃ¢teau Haut Condissas,4.0,47,53.71,1999,Red,45.3755063,-0.8797899
Block No. 3 2015,Portugal,Alentejo,Herdade da Calada,4.2,47,26.32,2015,Red,38.679258,-7.846931
Pomerol 2017,France,Pomerol,ChÃ¢teau Rouget,4.0,47,48.55,2017,Red,44.9365792,-0.2008874
Etna Feudo di Mezzo Il Quadro Delle Rose Rosso 2017,Italy,Etna,Tenuta delle Terre Nere,4.2,47,37.45,2017,Red,37.8857837,15.0183176
Moganazzi 2017,Italy,Etna,Tenuta delle Terre Nere,4.0,47,37.45,2017,Red,37.8857837,15.0183176
Gigondas Valbelle 2012,France,Gigondas,ChÃ¢teau de Saint Cosme,4.2,47,49.95,2012,Red,44.1671895,5.0068355
Reserva Tinto 2017,Portugal,Alentejo,Quinta do Paral,4.5,47,27.99,2017,Red,38.184077,-7.829048
Pomona Brunello di Montalcino 2011,Italy,Brunello di Montalcino,Villa Poggio Salvi,4.4,47,72.75,2011,Red,43.0470506,11.4375174
Margaux (Grand Cru ClassÃ©) 2005,France,Margaux,ChÃ¢teau Malescot St. Exupery,4.4,470,129.95,2005,Red,45.0407116,-0.6760898
Corimbo I 2014,Spain,Ribera del Duero,Bodegas La Horra,4.2,471,52.12,2014,Red,41.746581,-3.887657
Predicador Rioja 2017,Spain,Rioja,Bodega Contador (BenjamÃ­n Romeo),4.1,471,25.78,2017,Red,42.562611,-2.751699
Barolo Bussia 2011,Italy,Barolo,Giacomo Fenocchio,4.0,471,34.82,2011,Red,44.6114057,7.9598511
Fruttaio Caâ€™ Rizzieri Sfursat di Valtellina 2013,Italy,Sforzato della Valtellina,Aldo Rainoldi,4.4,472,38.7,2013,Red,46.1628659,9.9745198
Barolo 2015,Italy,Barolo,Mauro Molino,4.0,473,29.15,2015,Red,44.635845,7.9597546
Felino Malbec 2018,Argentina,Mendoza,ViÃ±a Cobos,4.0,4735,13.25,2018,Red,-33.0972849,-68.9244548
San Leonardo 2014,Italy,Vigneti delle Dolomiti,San Leonardo,4.2,474,64.0,2014,Red,46.1185306,13.531517
TÃªte de BÃ©lier Saint-DrÃ©zÃ©ry Rouge 2017,France,Saint-DrÃ©zÃ©ry,ChÃ¢teau Puech-Haut,4.2,474,29.5,2017,Red,43.720075,3.9611651
Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Le Ragnaie,4.2,476,46.3,2012,Red,43.0335502,11.4795341
Pauillac (Grand Cru ClassÃ©) 2015,France,Pauillac,ChÃ¢teau Lynch-Bages,4.3,476,154.99,2015,Red,45.1911565,-0.7547507
Clos de Los Siete (by Michel Rolland) 2017,Argentina,Mendoza,Clos de los Siete,4.0,477,14.13,2017,Red,-33.6670189,-69.194246
Chianti Classico Riserva Novecento 2015,Italy,Chianti Classico,Dievole,4.0,478,33.69,2015,Red,43.4201863,11.3608965
Saint-Julien (Grand Cru ClassÃ©) 2006,France,Saint-Julien,ChÃ¢teau Langoa Barton,4.0,478,59.0,2006,Red,45.156947,-0.7394435
Knights Valley Cabernet Sauvignon 2014,United States,Knights Valley,Beringer,4.1,4787,38.89,2014,Red,38.5111235,-122.4808592
Seraselva 2013,Italy,Toscana,Poggio Al Sole,4.1,48,20.37,2013,Red,43.5697816,11.2663726
Amore e Magia Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Podere le Ripi,4.6,48,90.2,2015,Red,43.0059917,11.5385561
Gigondas Vieilles Vignes 2016,France,Gigondas,Tardieu-Laurent,4.0,48,31.4,2016,Red,43.764144,5.369288
Lorens Barolo 2014,Italy,Barolo,Lodali,4.2,48,49.9,2014,Red,44.689298,8.0871292
Monvigliero Barolo 2013,Italy,Barolo,BelColle,4.1,48,27.15,2013,Red,42.3939777,12.1228985
Per Lui Salice Salentino Riserva 2013,Italy,Salice Salentino,Leone de Castris,4.1,48,26.05,2013,Red,40.3825033,17.9658811
Givry 1er Cru 'A Vigne Rouge' 2017,France,Givry 1er Cru 'Vigne Rouge',Domaine FranÃ§ois Lumpp,4.1,48,37.9,2017,Red,46.7752491,4.7381173
Barolo Campo dei Buoi 2013,Italy,Barolo,Costa di Bussia - Tenuta Arnulfo,4.0,48,30.0,2013,Red,44.5970446,7.9641558
Negramante Salento Negroamaro 2016,Italy,Salento,Paololeo,4.0,48,10.95,2016,Red,40.4579212,17.9237796
ChÃ¢teau Les Cruzelles Lalande-de-Pomerol 2016,France,Lalande-de-Pomerol,Denis Durantou,4.0,48,36.95,2016,Red,44.9237458,-0.210255
Ansela van de Caab 2017,South Africa,Stellenbosch,Muratie,4.4,48,17.79,2017,Red,-33.8704712,18.8759232
Serpico Cabernet Sauvignon 2017,Australia,McLaren Vale,Mitolo,4.1,48,47.99,2017,Red,-35.2286753,138.5664969
Rioja Reserva 2014,Spain,Rioja,Vina Herminia,4.0,48,13.9,2014,Red,42.2292622,-1.8981328
Malterdinger SpÃ¤tburgunder 2017,Germany,Baden,Bernhard Huber,4.1,48,18.0,2017,Red,48.160043,7.8124223
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Tenuta di Sesta,4.1,48,29.15,2015,Red,42.993097,11.4881028
Die Versuchung Rot 2017,Austria,NiederÃ¶sterreich,Weingut Krug,4.0,48,29.28,2017,Red,48.0459062,16.2755333
Douro Tinto 2014,Portugal,Douro,Vale D. Maria,4.2,480,45.0,2014,Red,41.1638705,-7.5115632
Pinot Noir 2016,United States,Russian River Valley,Twomey,4.2,480,69.26,2016,Red,38.5658003,-122.5566381
Carruades de Lafite Pauillac 2005,France,Pauillac,ChÃ¢teau Lafite Rothschild,4.5,481,299.95,2005,Red,45.2249531,-0.7724358
23 Barricas Touriga Nacional - Syrah Alentejano 2015,Portugal,Alentejano,Herdade dos Grous,4.2,482,24.86,2015,Red,37.879033,-7.941006
Pauillac (Grand Cru ClassÃ©) 2005,France,Pauillac,ChÃ¢teau Haut-Batailley,4.2,482,79.95,2005,Red,45.1732501,-0.770577
Pessac-LÃ©ognan (Grand Cru ClassÃ© de Graves) 2013,France,Pessac-LÃ©ognan,ChÃ¢teau Malartic-LagraviÃ¨re,4.0,483,36.06,2013,Red,44.725154,-0.5990901
ChÃ¢teauneuf-du-Pape (CuvÃ©e Tradition) 2016,France,ChÃ¢teauneuf-du-Pape,Bosquet des Papes,4.2,484,24.27,2016,Red,44.0611435,4.8291609
Private Collection 2017,South Africa,Durbanville,Diemersdal,4.0,485,18.5,2017,Red,-33.802626,18.64632
Saint-Julien (Grand Cru ClassÃ©) 2011,France,Saint-Julien,ChÃ¢teau Langoa Barton,4.1,485,66.28,2011,Red,45.156947,-0.7394435
Margaux (Grand Cru ClassÃ©) 2015,France,Margaux,ChÃ¢teau Brane-Cantenac,4.2,486,87.24,2015,Red,45.024064,-0.6745709
Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2014,France,Saint-Julien,ChÃ¢teau Branaire-Ducru,4.1,487,36.06,2014,Red,45.1449352,-0.7385724
Gigondas 2016,France,Gigondas,ChÃ¢teau de Saint Cosme,4.1,487,33.0,2016,Red,44.1671895,5.0068355
Pessac-LÃ©ognan 2008,France,Pessac-LÃ©ognan,ChÃ¢teau Larrivet Haut-Brion,4.0,487,49.95,2008,Red,44.7308584,-0.585568
Saint-Julien (Grand Cru ClassÃ©) 2005,France,Saint-Julien,ChÃ¢teau Langoa Barton,4.1,488,89.95,2005,Red,45.156947,-0.7394435
La Garnacha Perdida 2017,Spain,Priorat,Proyecto Garnachas de EspaÃ±a,4.0,489,18.95,2017,Red,40.463667,-3.74922
Estate Syrah (Seven Hills Vineyard) 2015,United States,Walla Walla Valley,L'Ecole No 41,4.1,49,34.5,2015,Red,46.0568338,-118.5813226
Rosenberg 2017,Austria,Carnuntum,Markowitsch,4.1,49,32.9,2017,Red,48.0554417,16.738552
CÃ´te-RÃ´tie 'La VialliÃ¨re' 2016,France,CÃ´te-RÃ´tie,Bonserine,4.1,49,67.26,2016,Red,45.5017198,4.8305177
Vie Cave Maremma Toscana 2016,Italy,Maremma Toscana,Fattoria Aldobrandesca,4.0,49,24.5,2016,Red,42.6644673,11.6534287
Les Vaucrains Nuits Saint Georges 1er Cru 2014,France,Nuits-Saint-Georges,Domaine Robert Chevillon,4.3,49,116.08,2014,Red,47.1405169,4.944352
Pfarrwingert SpÃ¤tburgunder 2016,Germany,Ahr,Meyer - NÃ¤kel,4.3,49,54.0,2016,Red,50.5361439,7.0442558
Alte Reben SpÃ¤tburgunder 2016,Germany,Baden,Bernhard Huber,4.0,49,34.9,2016,Red,48.160043,7.8124223
La Groletta Amarone della Valpolicella 2017,Italy,Amarone della Valpolicella,Corte Giara,4.1,49,25.99,2017,Red,45.5403587,10.883506
Asili Barbaresco 2012,Italy,Barbaresco,Cascina Luisin,4.0,49,38.6,2012,Red,44.7187477,8.0843962
Comondor 2016,Austria,Burgenland,Anita Nittnaus Hans,4.2,49,44.91,2016,Red,47.8970809,16.9109529
Ameri 2017,Argentina,Tupungato,Domaine Bousquet,4.3,49,24.0,2017,Red,-33.4327804,-69.1925673
Talvin 2016,Spain,Mallorca,Ses Talaioles,4.2,49,12.18,2016,Red,39.5456642,3.2899094
Margaux (Grand Cru ClassÃ©) 2016,France,Margaux,ChÃ¢teau Giscours,4.1,490,82.37,2016,Red,45.0088738,-0.6455762
Ghi kai Uranos Xinomavro 2016,Greece,Naoussa,Thymiopoulos,4.1,492,21.9,2016,Red,40.5741145,22.1475397
Toscana Red 2015,Italy,Toscana,Montevertine,4.1,493,53.25,2015,Red,43.50139,11.3906
The Short Story Collection The Owl Post Pinotage 2017,South Africa,Stellenbosch,Neethlingshof Estate,4.1,494,17.5,2017,Red,-33.9420597,18.801713
Malbec Argentino 2015,Argentina,Mendoza,Catena Zapata,4.4,4968,101.05,2015,Red,-33.1639562,-68.9195177
Chianti Rufina Vigneto Bucerchiale Riserva 2015,Italy,Chianti RÃ¹fina,Selvapiana,4.1,499,21.9,2015,Red,43.7934892,11.4655043
Leithaberg BlaufrÃ¤nkisch 2016,Austria,Neusiedlersee-HÃ¼gelland,EsterhÃ¡zy,4.0,50,14.73,2016,Red,50.6568523,-102.0757792
Ambrosan Amarone della Valpolicella Classico 2010,Italy,Amarone della Valpolicella Classico,Nicolis,4.2,50,59.9,2010,Red,33.5256925,-112.0483146
Sanct Valentin Lagrein Riserva 2017,Italy,SÃ¼dtirol - Alto Adige,St. Michael-Eppan,4.1,50,40.96,2017,Red,46.4560767,11.2623877
Barolo La Serra 2012,Italy,Barolo,Mauro Molino,4.3,50,46.5,2012,Red,44.635845,7.9597546
Per Sempre Syrah Toscana 2012,Italy,Toscana,Tua Rita,4.4,50,118.8,2012,Red,43.0641308,10.6891608
Poggio Apricale Rosso di Montalcino 2014,Italy,Rosso di Montalcino,Martoccia,4.0,50,13.19,2014,Red,43.0556193,11.48244
In Signo Sagittarii 2008,Austria,Burgenland,Heribert Bayer,4.3,50,35.65,2008,Red,47.5908126,16.5720162
Le Cap Maritime Pinot Noir 2017,South Africa,Coastal Region,Boekenhoutskloof,4.0,50,50.56,2017,Red,-33.9425804,19.1080145
Quona Chianti RÃ¹fina Riserva 2016,Italy,Chianti RÃ¹fina,Fattoria I Veroni,4.1,50,21.16,2016,Red,43.7762273,11.4197546
La Creu Alta 2016,Spain,Priorat,Bodegas Mas Alta,4.4,50,86.76,2016,Red,41.222801,0.776199
Cabernet Sauvignon 2014,United States,St. Helena,Spottswoode,4.5,500,169.0,2014,Red,38.5000111,-122.4787297
1954 Primitivo Puglia 2016,Italy,Puglia,Cantine Paradiso,4.2,504,16.08,2016,Red,41.276387,15.895061
Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Tenuta CastelGiocondo,4.2,5042,36.76,2013,Red,43.0395084,11.4057143
Mercurey 2016,France,Mercurey,ChÃ¢teau de Chamirey,4.0,505,31.96,2016,Red,46.8248564,4.7235317
Margaux (Grand Cru ClassÃ©) 2005,France,Margaux,ChÃ¢teau d'Issan,4.3,505,119.95,2005,Red,45.0375282,-0.6566047
AutÃ©ntico Malbec 2018,Argentina,Cafayate Valley,ColomÃ©,4.2,507,25.12,2018,Red,43.2605097,-99.7152302
Rioja Reserva 2014,Spain,Rioja,Castillo Clavijo,4.1,507,12.41,2014,Red,42.3502643,-2.427146
Les Griffons Pauillac 2015,France,Pauillac,ChÃ¢teau Pichon Baron,4.1,507,48.64,2015,Red,45.1770493,-0.7516086
Leonardo Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Cantine Leonardo da Vinci,4.1,507,32.5,2013,Red,43.743822,10.9020641
Coma Vella Priorat 2013,Spain,Priorat,Mas d'en Gil,4.1,508,28.49,2013,Red,41.1538728,0.7654309
Croix Canon Saint-Ã‰milion Grand Cru 2012,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Canon,4.1,509,45.74,2012,Red,44.8928104,-0.1634136
Barolo del Comune di Serralunga d'Alba 2013,Italy,Barolo,Tenuta Cucco,4.1,509,24.27,2013,Red,44.6123726,8.0013239
Colheita Seleccionada Tinto 2017,Portugal,Alentejano,Quinta do Paral,4.0,51,19.99,2017,Red,38.184077,-7.829048
Petresco 2013,Italy,Chianti Classico,Cinciole,4.0,51,37.97,2013,Red,43.5576387,11.3010061
Christina Ribera del Duero 2016,Spain,Ribera del Duero,Astrales,4.3,51,41.92,2016,Red,41.7636214,-3.9315947
Sincaru Cannonau di Sardegna Riserva 2014,Italy,Cannonau di Sardegna,Surrau,4.1,51,19.3,2014,Red,41.0669029,9.4368014
Moulis-en-MÃ©doc 2016,France,Moulis-en-MÃ©doc,ChÃ¢teau Dutruch Grand Poujeaux,4.1,51,24.63,2016,Red,45.0760296,-0.7435861
Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Masseria Borgo dei Trulli,4.0,51,10.95,2018,Red,40.3447113,17.5228786
Alicante 2017,Spain,Alicante,El SequÃ©,4.0,51,24.18,2017,Red,38.4101475,-1.0650464
Roca Roja Single Vineyard 2015,Spain,Priorat,Marco Abella,4.3,51,82.32,2015,Red,41.195322,0.8586516
Altura MÃ¡xima Malbec 2016,Argentina,Salta,ColomÃ©,4.1,51,92.15,2016,Red,43.2605097,-99.7152302
Arborina Barolo 2015,Italy,Barolo,Elio Altare,4.3,51,77.5,2015,Red,44.6398657,7.9487667
Veneto Rosso del Bepi 2008,Italy,Veneto,Quintarelli Giuseppe,4.5,511,333.5,2008,Red,45.5209039,10.9478773
Margaux (Grand Cru ClassÃ©) 2014,France,Margaux,ChÃ¢teau Kirwan,4.1,512,52.0,2014,Red,45.0271596,-0.6580819
Pessac-LÃ©ognan (Grand Cru ClassÃ© de Graves) 2016,France,Pessac-LÃ©ognan,ChÃ¢teau Pape ClÃ©ment,4.3,512,124.77,2016,Red,44.8060379,-0.6474483
Merlot 2017,South Africa,Durbanville,De Grendel,4.0,513,17.29,2017,Red,-33.851365,18.571616
Taberner Tierra de CÃ¡diz 2011,Spain,CÃ¡diz,Huerta de Albala,4.2,514,76.53,2011,Red,36.7804721,-5.7041413
ChÃ¢teauneuf-du-Pape 2013,France,ChÃ¢teauneuf-du-Pape,Clos des Papes (Paul Avril),4.3,515,86.76,2013,Red,44.052134,4.8353741
Saint-EstÃ¨phe 2014,France,Saint-EstÃ¨phe,ChÃ¢teau de Pez,4.0,515,37.9,2014,Red,45.258614,-0.789785
Estate Vineyards Syrah (Shiraz) 2016,South Africa,Stellenbosch,Rust En Vrede,4.2,515,27.79,2016,Red,-33.998382,18.8560069
Margaux (Grand Cru ClassÃ©) 2005,France,Margaux,ChÃ¢teau Boyd-Cantenac,4.2,517,75.95,2005,Red,45.0232861,-0.656854
Pauillac (Grand Cru ClassÃ©) 2014,France,Pauillac,ChÃ¢teau Clerc Milon,4.0,518,89.0,2014,Red,45.2220015,-0.7677738
Rouge (Estate Reserve) 2003,South Africa,Stellenbosch,Morgenster Estate,4.3,519,38.94,2003,Red,-34.083936,18.885007
La Chapelle de Bages Pauillac 2013,France,Pauillac,ChÃ¢teau Haut-Bages LibÃ©ral,4.0,52,27.55,2013,Red,45.180527,-0.7517634
La Brulade Bandol 2015,France,Bandol,Domaine de la BÃ©gude,4.1,52,52.9,2015,Red,43.2416334,5.7040164
Syrah Gimblett Gravels Vineyard 2017,New Zealand,Gimblett Gravels,Craggy Range,4.1,52,34.73,2017,Red,48.4121206,-114.3370768
Schlatter Maltesergarten SpÃ¤tburgunder 2016,Germany,Baden,Martin WaÃŸmer,4.1,52,20.53,2016,Red,47.9226728,7.6703798
Clos Badon Thunevin Saint-Ã‰milion Grand Cru 2016,France,Saint-Ã‰milion Grand Cru,Thunevin,4.1,52,42.89,2016,Red,44.8951333,-0.1552201
Saint-Julien (Grand Cru ClassÃ©) 2007,France,Saint-Julien,ChÃ¢teau Ducru-Beaucaillou,4.4,520,165.0,2007,Red,45.150911,-0.734644
Merlot de Purcari 2017,Moldova,South Eastern,ChÃ¢teau Purcari,4.0,521,12.98,2017,Red,46.529504,29.871929
Vendimia 2016,Spain,Ribera del Duero,Tresmano - Tr3smano,4.3,521,45.0,2016,Red,41.6157822,-4.1633637
Pomerol 2012,France,Pomerol,ChÃ¢teau Plince,4.1,525,33.9,2012,Red,44.92108,-0.216023
Bolgheri Superiore Sondraia 2016,Italy,Bolgheri Superiore,Poggio Al Tesoro,4.4,526,41.92,2016,Red,43.5797653,10.550356
Opus One 2010,United States,Napa Valley,Opus One,4.6,5268,472.77,2010,Red,38.4407712,-122.4008831
ChÃ¢teau Les Cruzelles Lalande-de-Pomerol 2010,France,Lalande-de-Pomerol,Denis Durantou,4.0,53,39.95,2010,Red,44.9237458,-0.210255
Terre Pourpre Visan 2017,France,CÃ´tes-du-RhÃ´ne-Villages 'Visan',Domaine La Florane,4.0,53,15.5,2017,Red,44.3168739,4.9610595
Gigondas Le Claux 2016,France,Gigondas,ChÃ¢teau de Saint Cosme,4.1,53,85.9,2016,Red,44.1671895,5.0068355
ShamÃ n Montepulciano d'Abruzzo Riserva 2013,Italy,Montepulciano d'Abruzzo,Rosarubra,4.4,53,39.5,2013,Red,42.2894564,13.9198623
Cabernet Sauvignon 2013,Austria,Burgenland,Kollwentz,4.1,53,58.0,2013,Red,47.8295264,16.4802959
Barolo 2015,Italy,Barolo,Brovia,4.0,53,48.4,2015,Red,44.6316798,7.9654106
Ad Hoc Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Tenuta Giustini,4.3,53,14.5,2018,Red,40.4611553,17.3536978
Syrah Toscana Collezione Privata 2015,Italy,Toscana,Isole e Olena,4.3,53,41.61,2015,Red,43.5044444,11.2372222
SpÃ¤tburgunder S 2017,Germany,Ahr,Meyer - NÃ¤kel,4.0,53,29.9,2017,Red,50.5361439,7.0442558
Millenium Reserva 2004,Spain,Ribera del Duero,Tinto Pesquera,4.0,53,160.84,2004,Red,41.6430345,-4.1530476
El Puntido Gran Reserva 2006,Spain,Rioja,ViÃ±edos de PÃ¡ganos,4.3,530,39.95,2006,Red,42.5534922,-2.6059795
Grande RÃ©serve 2014,Argentina,Uco Valley,DiamAndes,4.2,532,29.95,2014,Red,-33.667072,-69.194403
Gigondas 2015,France,Gigondas,Domaine des Bosquets,4.0,534,20.95,2015,Red,44.1594393,4.996963
Ãngeles de Amaren Tempranillo - Graciano 2013,Spain,Rioja,Bodegas Amaren,4.1,535,18.9,2013,Red,42.5658868,-2.6825171
Pessac-LÃ©ognan 2010,France,Pessac-LÃ©ognan,ChÃ¢teau Haut-Bergey,4.1,535,31.95,2010,Red,44.7256449,-0.6092897
SMV (Shiraz - Mourvedre - Viognier) 2014,South Africa,Cape Agulhas,Lomond,4.0,54,12.9,2014,Red,50.3500357,-112.6447523
Batasarro Lamezia Riserva 2013,Italy,Calabria,Statti,4.0,54,23.79,2013,Red,38.9223857,16.3241881
Tinto 2017,Spain,Binissalem-Mallorca,Tianna Negre,4.3,54,36.99,2017,Red,39.6934542,2.8606695
Goldberg 2018,Austria,Burgenland,Werner Achs,4.1,54,10.65,2018,Red,47.9058392,16.9136604
Saint-Ã‰milion Grand Cru 2016,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Martinet,4.0,54,17.9,2016,Red,44.902907,-0.22593
Ruby Blend 2015,South Africa,Western Cape,Peter Falke,4.0,54,17.9,2015,Red,-34.0008333,18.8388889
La Basseta 2014,Spain,Priorat,Bodegas Mas Alta,4.2,54,57.51,2014,Red,41.222801,0.776199
Franc de Pied Saumur-Champigny 2015,France,Saumur-Champigny,Domaine des Roches Neuves,4.0,54,39.9,2015,Red,47.2232609,-0.0642508
Naoussa Alta 2016,Greece,Naoussa,Thymiopoulos,4.1,540,13.5,2016,Red,40.5741145,22.1475397
Home Ranch Zinfandel 2012,United States,Alexander Valley,Seghesio,4.2,541,75.98,2012,Red,38.6179675,-122.874984
Oreno Toscana 2016,Italy,Toscana,Tenuta Sette Ponti,4.3,542,63.05,2016,Red,43.5333205,11.7276805
Vi de Vila Gratallops 2014,Spain,Priorat,Ãlvaro Palacios,4.2,544,42.89,2014,Red,41.1898705,0.7797531
ChÃ¢teauneuf-du-Pape 2015,France,ChÃ¢teauneuf-du-Pape,ChÃ¢teau Mont-Redon,4.2,544,35.9,2015,Red,44.082746,4.811613
Saint-Julien (Grand Cru ClassÃ©) 2014,France,Saint-Julien,ChÃ¢teau Branaire-Ducru,4.0,544,68.81,2014,Red,45.1449352,-0.7385724
Coudoulet de Beaucastel CÃ´tes-du-RhÃ´ne 2017,France,CÃ´tes-du-RhÃ´ne,ChÃ¢teau de Beaucastel,4.0,545,19.4,2017,Red,44.104852,4.8521481
Passo del Cardinale Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Paololeo,4.1,546,10.5,2018,Red,40.4579212,17.9237796
Pauillac (Premier Grand Cru ClassÃ©) 2005,France,Pauillac,ChÃ¢teau Lafite Rothschild,4.6,549,1049.95,2005,Red,45.2249531,-0.7724358
Margaux 2015,France,Margaux,ChÃ¢teau Siran,4.0,549,54.14,2015,Red,45.0215053,-0.6341441
