Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Holy Moly Shiraz 2016,Germany,Pfalz,Schneider,4.3,62,28.7,2016,Red,36.7686156,15.0752471
Cruino Rosso Veronese 2015,Italy,Rosso Veronese,Zeni,4.4,62,22.3,2015,Red,36.7686156,15.0752471
Santenay 1er Cru 'Beauregard' Rouge 2015,France,Santenay 1er Cru 'Beauregard',Vincent Girardin,4.2,62,39.5,2015,Red,36.7686156,15.0752471
Muschelkalk Rot 2015,Austria,Burgenland,Lichtenberger & GonzÃ¡lez,4.1,62,13.79,2015,Red,36.7686156,15.0752471
Nuits-Saint-Georges 1er Cru Les Damodes 2011,France,Nuits-Saint-Georges,Faiveley,4,62,68.9,2011,Red,45.1463854,-0.7864261
Perwolff BlaufrÃ¤nkisch 2010,Austria,Burgenland,Krutzler,4.1,62,52,2010,Red,47.1721151,16.4275882
GeraÃ§Ãµes Colheita Seleccionada 2013,Portugal,Alentejano,Herdade Grande,4,62,14.9,2013,Red,38.1874922,-7.8383587
Cerviolo Toscana 2000,Italy,Toscana,San Fabiano Calcinaia,4.1,62,32.67,2000,Red,43.4448543,11.2160817
Castel Campan Merlot 2015,Italy,SÃ¼dtirol - Alto Adige,Manincor,4.3,62,57.88,2015,Red,46.3914762,11.2551839
Seigneur de Maugiron CÃ´te-RÃ´tie 2015,France,CÃ´te-RÃ´tie,Delas,4.1,62,77.01,2015,Red,45.8326221,13.317154
Pic-Saint-Loup Grande CuvÃ©e 2018,France,Pic-Saint-Loup,Domaine de l'Hortus,4.1,62,24.33,2018,Red,43.7866372,3.8367575
Savigny-lÃ¨s-Beaune 2014,France,Savigny-lÃ¨s-Beaune,Louis Jadot,4,62,32.06,2014,Red,-33.455505,-69.21215
Gigondas Les Hautes Garrigues 2012,France,Gigondas,Domaine Santa Duc,4,62,39.9,2012,Red,44.16411,4.987098
Pomerol 2009,France,Pomerol,ChÃ¢teau l'Eglise-Clinet,4.6,62,486.6,2009,Red,44.9343128,-0.2026986
Marciliano 2011,Italy,Umbria,Falesco,4,62,41.28,2011,Red,42.6520408,12.2443794
Saint-Julien (Grand Cru ClassÃ©) 2009,France,Saint-Julien,ChÃ¢teau Langoa Barton,4.2,620,74,2009,Red,45.156947,-0.7394435
Pessac-LÃ©ognan (Grand Cru ClassÃ© de Graves) 2005,France,Pessac-LÃ©ognan,ChÃ¢teau de Fieuzal,4,621,55.95,2005,Red,44.7137509,-0.6063917
Corimbo I 2012,Spain,Ribera del Duero,Bodegas La Horra,4.1,624,43.9,2012,Red,41.746581,-3.887657
Barolo 2015,Italy,Barolo,Ceretto,4.2,625,48.64,2015,Red,44.6722487,7.9962875
Les Terrasses Velles Vinyes Priorat 2017,Spain,Priorat,Ãlvaro Palacios,4.2,625,29.2,2017,Red,41.1898705,0.7797531
Pinot Noir Te Muna Road Vineyard 2016,New Zealand,Marlborough,Craggy Range,4,625,35.55,2016,Red,48.4121206,-114.3370768
Pauillac (Grand Cru ClassÃ©) 2010,France,Pauillac,ChÃ¢teau Grand-Puy-Lacoste,4.3,626,119.95,2010,Red,42.5177025,-2.379158
Toscana 2011,Italy,Toscana,Masseto,4.7,628,965.15,2011,Red,42.5177025,-2.379158
Saint-Ã‰milion Grand Cru (Premier Grand Cru ClassÃ©) 2013,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Figeac,4.3,629,145.24,2013,Red,44.9128319,-0.1924052
Grandi Annate Vino Nobile di Montepulciano 2012,Italy,Vino Nobile di Montepulciano,Avignonesi,4.2,629,68.14,2012,Red,43.1735657,11.9332981
SrÃ¼ Roero 2016,Italy,Roero,Monchiero Carbone,4,63,14.45,2016,Red,44.796416,7.987736
Saint-Ã‰milion Grand Cru (Premier Grand Cru ClassÃ©) 2017,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Troplong Mondot,4.3,63,115.03,2017,Red,44.888576,-0.141231
Opera Omnia Bolgheri Superiore 2015,Italy,Bolgheri Superiore,La Madonnina,4.3,63,65,2015,Red,49.5530676,8.2316773
Geremia Toscana 2007,Italy,Toscana,Rocca di Montegrossi,4,63,29.95,2007,Red,43.4048503,11.4168472
Reserve Pinot Noir 2017,South Africa,Walker Bay,Creation,4,63,36,2017,Red,43.4048503,11.4168472
EmpordÃ  Gran Claustro 2012,Spain,EmpordÃ ,Castillo Perelada,4.1,63,37.92,2012,Red,43.4048503,11.4168472
Don Maximiano Founder's Reserve 2017,Chile,Aconcagua Valley,Errazuriz,4.3,63,67.26,2017,Red,43.4048503,11.4168472
Barolo 2015,Italy,Barolo,Coppo,4.1,63,32.99,2015,Red,44.7203498,8.2814286
Lutzmannsburg Alte Reben BlaufrÃ¤nkisch 2013,Austria,Burgenland,Moric,4.1,63,75.94,2013,Red,43.1414951,-75.5604132
Margaux (Grand Cru ClassÃ©) 2017,France,Margaux,ChÃ¢teau Rauzan-SÃ©gla,4,63,95.53,2017,Red,45.035985,-0.674704
Fonterutoli Chianti Classico 2004,Italy,Chianti Classico,Mazzei,4,63,35.97,2004,Red,35.3506405,-118.9184882
Saint-Ã‰milion Grand Cru (Premier Grand Cru ClassÃ©) 2017,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Figeac,4.3,63,193.99,2017,Red,44.9128319,-0.1924052
Marchesale 2014,Italy,Bolgheri Superiore,Terre del Marchesato,4.3,63,39,2014,Red,43.214838,10.581393
ChÃ¢teauneuf-du-Pape Chaupin 2017,France,ChÃ¢teauneuf-du-Pape,Domaine de la Janasse,4.3,63,59,2017,Red,-33.4327804,-69.1925673
Cabernet Sauvignon 2016,Spain,Dominio de Valdepusa,MarquÃ©s de GriÃ±on,4.2,63,27.36,2016,Red,40.2145742,-3.8569771
Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Fattoria dei Barbi,4,630,28.62,2014,Red,43.031067,11.511996
Els Pics 2017,Spain,Priorat,Bodegas Mas Alta,4.1,631,15.11,2017,Red,41.222801,0.776199
Filsell Shiraz 2016,Australia,Barossa,Grant Burge,4,635,26.8,2016,Red,41.7784616,14.5517323
Mirto 2012,Spain,Rioja,RamÃ³n Bilbao,4.2,637,42.5,2012,Red,42.5699439,-2.8608441
Red 2013,United States,Red Mountain,Col Solare,4.2,637,75,2013,Red,46.285834,-119.4309828
Reserve Cabernet Sauvignon 2010,United States,Oakville,Robert Mondavi,4.3,638,90.47,2010,Red,38.4414728,-122.4100923
Toscana 2015,Italy,Toscana,Orma,4.3,639,56.16,2015,Red,45.2386294,-0.7718469
Mormoreto Toscana 2015,Italy,Toscana,Castello Nipozzano,4.4,639,60.44,2015,Red,43.7845134,11.4711361
Rioja Reserva 2014,Spain,Rioja,El Meson,4,64,11.89,2014,Red,39.6773408,-84.2387191
Saint-Ã‰milion Grand Cru 2005,France,Saint-Ã‰milion Grand Cru,Lynsolence,4.2,64,58.95,2005,Red,39.6773408,-84.2387191
Saint-Ã‰milion Grand Cru 2015,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Haut-Pontet,4,64,25.47,2015,Red,47.7996987,16.6709538
Brunello di Montalcino Riserva 2010,Italy,Brunello di Montalcino,Altesino,4.4,64,79.49,2010,Red,44.594701,7.9381747
Corton Clos des Cortons Faiveley Grand Cru (Monopole) 2014,France,Corton Grand Cru,Faiveley,4.3,64,162.9,2014,Red,43.4908757,11.3276206
Vigneto Poggio Doria Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Tenute Silvio Nardi,4.1,64,91.25,2012,Red,43.0991616,11.4049781
Echezeaux Grand Cru 2013,France,Ã‰chezeaux Grand Cru,Domaine des Perdrix,4.3,64,208.2,2013,Red,47.1121149,4.9349225
Vino Nobile di Montepulciano Costa Grande 2015,Italy,Vino Nobile di Montepulciano,Boscarelli,4.4,64,44,2015,Red,43.105494,11.850853
BÃ¤rba Cesco Barbera d'Alba Superiore 2015,Italy,Barbera d'Alba,Elio Filippino,4.3,64,21.66,2015,Red,44.7467647,8.1200138
Rouge (Estate Reserve) 2012,South Africa,Stellenbosch,Morgenster Estate,4.1,64,36.5,2012,Red,-34.083936,18.885007
La CÃ´te Pinot Noir 2013,United States,Sta. Rita Hills,Domaine de la CÃ´te,4.1,64,85,2013,Red,34.6422625,-120.436646
Tinto 2016,Spain,Ribera del Duero,Sei Solo,4.3,64,53.34,2016,Red,34.6422625,-120.436646
Reserva de Familia Syrah 2015,Spain,Lanzarote,El Grifo,4.1,64,33.99,2015,Red,50.5149,7.03696
Finca DofÃ­ 1996,Spain,Priorat,Ãlvaro Palacios,4.2,64,64.49,1996,Red,41.1898705,0.7797531
Giravolta Primitivo di Manduria 2016,Italy,Primitivo di Manduria,Felline,4.1,64,11.5,2016,Red,39.9374777,18.1176678
Ermitage l'Ermite 2004,France,Hermitage,M. Chapoutier,4.4,64,178.8,2004,Red,39.9374777,18.1176678
Propiedad Rioja 2015,Spain,Rioja,Palacios Remondo,4.1,642,26.61,2015,Red,-33.0530201,-68.8775542
Douro Redoma Tinto 2015,Portugal,Douro,Niepoort,4.1,642,33.2,2015,Red,-33.0530201,-68.8775542
Pessac-LÃ©ognan 2011,France,Pessac-LÃ©ognan,ChÃ¢teau Haut-Bailly,4.1,642,72.73,2011,Red,44.7344757,-0.5801781
Roccamora Negroamaro 2016,Italy,NardÃ²,Schola Sarmenti,4,644,24.34,2016,Red,40.1797222,18.0391667
Cabernet Sauvignon 2017,United States,California,Woodhaven,4,644,7.95,2017,Red,-34.0003388,18.8436472
Barbera d'Alba Sovrana 2017,Italy,Barbera d'Alba,Batasiolo,4,644,8.89,2017,Red,-34.0003388,18.8436472
Pessac-LÃ©ognan (Grand Cru ClassÃ© de Graves) 2008,France,Pessac-LÃ©ognan,ChÃ¢teau de Fieuzal,4,645,39.95,2008,Red,44.7137509,-0.6063917
Vinum Italicum No 3 Opera 2017,Italy,Veneto,Tinazzi,4.2,646,19.95,2017,Red,44.7137509,-0.6063917
FAY Cabernet Sauvignon 2015,United States,Napa Valley,Stag's Leap Wine Cellars,4.5,646,156.17,2015,Red,38.3992276,-122.3235399
S.L.V. Cabernet Sauvignon 2013,United States,Napa Valley,Stag's Leap Wine Cellars,4.5,648,179,2013,Red,38.3992276,-122.3235399
Grange 2009,Australia,South Australia,Penfolds,4.6,648,730.12,2009,Red,38.3992276,-122.3235399
Cabernet Sauvignon 2014,South Africa,Stellenbosch,Kanonkop,4.2,648,30.5,2014,Red,-33.8548506,18.8601126
Caro 2016,Argentina,Mendoza,Caro (Catena and Rothschild),4.2,649,50,2016,Red,-33.8548506,18.8601126
ChÃ¢teau d'Ampuis CÃ´te-RÃ´tie 2015,France,CÃ´te-RÃ´tie,E. Guigal,4.2,649,99,2015,Red,-33.8548506,18.8601126
Touriga Nacional 2017,Portugal,Douro,Quinta da Romaneira,4.3,65,32.3,2017,Red,41.216903,-7.4922091
Acinipo 2013,Spain,Sierras de MÃ¡laga,F. Schatz,4.1,65,19,2013,Red,44.0288613,1.9300276
Brunello di Montalcino 2015,Italy,Toscana,Uccelliera,4.2,65,58.1,2015,Red,42.9929097,11.5147206
Brunello di Montalcino 2011,Italy,Brunello di Montalcino,San Filippo,4.1,65,33.9,2011,Red,42.9929097,11.5147206
Barolo Ravera 2015,Italy,Barolo,G.D. Vajra,4.1,65,74.75,2015,Red,42.9929097,11.5147206
Cabrida Old Vines Garnacha 2015,Spain,Montsant,CapÃ§anes,4,65,37.04,2015,Red,41.1006811,0.7821062
Hill Side 2016,Austria,Burgenland,Leo Hillinger,4,65,15.9,2016,Red,47.9638209,16.7824909
Desiderio Merlot 2016,Italy,Cortona,Avignonesi,4,65,43.51,2016,Red,43.1735657,11.9332981
Brauneberger Klostergarten Pinot Noir*** 2009,Germany,Mosel,Markus Molitor,4,65,88.95,2009,Red,43.1735657,11.9332981
Per Sempre Syrah Toscana 2015,Italy,Toscana,Tua Rita,4.2,65,154.23,2015,Red,43.0641308,10.6891608
Le Clos Rouge Crozes-Hermitage 2011,France,Crozes-Hermitage,Delas,4,65,39.9,2011,Red,43.0641308,10.6891608
Margaux (Grand Cru ClassÃ©) 2008,France,Margaux,ChÃ¢teau Cantenac Brown,4.1,651,68.55,2008,Red,45.0282851,-0.6787815
Castillon - CÃ´tes de Bordeaux 2015,France,Castillon - CÃ´tes de Bordeaux,ChÃ¢teau d'Aiguilhe,4,651,32.36,2015,Red,44.9093937,-0.0490197
Pinotage 2018,South Africa,Durbanville,Diemersdal,4,651,11.75,2018,Red,-33.802626,18.64632
ChÃ¢teauneuf-du-Pape 2016,France,ChÃ¢teauneuf-du-Pape,Domaine de Beaurenard,4.2,651,38,2016,Red,44.0536209,4.834506
Due Lune Nerello Mascalese - Nero d'Avola 2017,Italy,Terre Siciliane,Cellaro,4.2,654,15.89,2017,Red,37.6504102,13.0947912
Barbera d'Asti Camp du Rouss 2016,Italy,Barbera d'Asti,Coppo,4,655,18.97,2016,Red,44.7203498,8.2814286
Saint-EstÃ¨phe (Grand Cru ClassÃ©) 2010,France,Saint-EstÃ¨phe,ChÃ¢teau Montrose,4.4,657,279,2010,Red,45.2463525,-0.7533456
Sperss Langhe 2011,Italy,Langhe,Gaja,4.5,657,212.43,2011,Red,33.7405484,-84.3463317
Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Podere Brizio,4.2,657,42,2013,Red,43.0260512,11.4494998
Chianti Colli Senesi Riserva 2015,Italy,Chianti Colli Senesi,Poderi del Paradiso,4.1,66,15.3,2015,Red,43.486116,11.0371017
Ripa della Volta Valpolicella Ripasso 2016,Italy,Valpolicella Ripasso,Ottella,4.1,66,20.27,2016,Red,45.4243002,10.6551806
Te Muna Aroha 2014,New Zealand,Martinborough,Craggy Range,4.3,66,85.27,2014,Red,48.4121206,-114.3370768
Cabernet Sauvignon - Merlot 2016,South Africa,Paarl,Rupert & Rothschild,4.1,66,16.9,2016,Red,47.8314622,16.9333946
Heideboden Rot 2017,Austria,Burgenland,Claus Preisinger,4.1,66,15.75,2017,Red,47.9081538,16.9103232
Noon Eclipse 2011,Australia,South Australia,Noon,4.1,66,68.9,2011,Red,-41.5122538,173.8146215
L'Arcione 2010,Italy,Colli Orientali del Friuli,La Tunella,4,66,28.26,2010,Red,46.040687,13.4374668
Barolo Bussia Cicala 2015,Italy,Barolo,Aldo Conterno,4.4,66,129.01,2015,Red,46.040687,13.4374668
El Abuelo de Piqueras Crianza 2017,Spain,Almansa,Bodegas Piqueras,4,66,6.75,2017,Red,38.8754245,-1.1140537
Hermitage Monier de la Sizeranne 2003,France,Hermitage,M. Chapoutier,4.2,66,62.95,2003,Red,38.8754245,-1.1140537
Tete de CuvÃ©e Pinot Noir 2013,South Africa,Walker Bay,Bouchard Finlayson,4.3,66,95,2013,Red,-34.381722,19.241867
Lourens River Valley 2009,South Africa,Stellenbosch,Morgenster Estate,4.1,662,19.45,2009,Red,-34.083936,18.885007
Margaux 2005,France,Margaux,ChÃ¢teau LabÃ©gorce,4,667,57.95,2005,Red,45.0499759,-0.6879457
Aconcagua Valley 2014,Chile,Aconcagua Valley,Sena,4.4,667,112.1,2014,Red,45.0499759,-0.6879457
Castello di Brolio Gran Selezione Chianti Classico 2015,Italy,Chianti Classico,Ricasoli,4.2,668,37.9,2015,Red,43.446779,11.3782136
Margaux (Grand Cru ClassÃ©) 2014,France,Margaux,ChÃ¢teau Brane-Cantenac,4.1,669,58.44,2014,Red,45.024064,-0.6745709
Nuits-Saint-Georges Vieilles Vignes 2012,France,Nuits-Saint-Georges,Maison Roche de Bellene,4,67,43,2012,Red,47.0444014,4.8462543
More 2015,Italy,delle Venezie,Collavini,4,67,12.99,2015,Red,45.9951627,13.4421301
Brunello di Montalcino Riserva 2012,Italy,Brunello di Montalcino,Poggio Antico,4.4,67,99.53,2012,Red,40.7279967,-73.9884379
Brunello di Montalcino Vigna di Fiore 2011,Italy,Brunello di Montalcino,Fattoria dei Barbi,4.1,67,55.19,2011,Red,43.031067,11.511996
Pomerol 2012,France,Pomerol,ChÃ¢teau Prieurs de la Commanderie,4.2,67,33.9,2012,Red,45.266782,-0.777626
Ca'Marcanda Bolgheri 2016,Italy,Bolgheri,Gaja,4.2,67,120,2016,Red,33.7405484,-84.3463317
Manastir 2017,Turkey,Southeastern Anatolia,Shiluh,4,67,13.6,2017,Red,-34.3410506,-71.6260193
Saint-Ã‰milion Grand Cru 2012,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau La Fleur de Jaugue,4.1,67,18.8,2012,Red,50.5361439,7.0442558
Buzzard Kloof Syrah 2017,South Africa,Stellenbosch,Rustenberg,4.2,67,18.42,2017,Red,-33.8956904,18.8925072
Webb 2012,South Africa,Stellenbosch,Neil Ellis,4.3,67,75,2012,Red,25.031148,-77.334599
Saracena Primitivo 2018,Italy,Primitivo di Manduria,Masseria Borgo dei Trulli,4.1,67,11.95,2018,Red,40.3447113,17.5228786
Tignanello 2016,Italy,Toscana,Antinori,4.6,6711,109,2016,Red,38.7346666,-7.8800257
Keyneton Euphonium 2014,Australia,Eden Valley,Henschke,4.3,672,59.74,2014,Red,38.7346666,-7.8800257
Ribera del Duero Crianza 2017,Spain,Ribera del Duero,Arzuaga,4.1,673,21.33,2017,Red,41.6286111,-4.3236111
IncÃ³gnito 2014,Portugal,Alentejano,Cortes de Cima,4.5,674,67.26,2014,Red,41.6286111,-4.3236111
Cos d'Estournel 2009,France,Saint-EstÃ¨phe,Cos d'Estournel,4.6,675,390,2009,Red,45.230769,-0.7757841
Asinone Vino Nobile di Montepulciano 2015,Italy,Vino Nobile di Montepulciano,Poliziano,4.3,676,41.43,2015,Red,42.5699439,-2.8608441
Tenuta Guado al Tasso Cont'Ugo Bolgheri 2016,Italy,Bolgheri,Antinori,4.3,677,37.85,2016,Red,42.5699439,-2.8608441
Pauillac (Grand Cru ClassÃ©) 2006,France,Pauillac,ChÃ¢teau Duhart-Milon,4.2,678,118.9,2006,Red,42.5699439,-2.8608441
Appassimento 2015,Italy,Puglia,Conte di Campiano,4,6780,6.57,2015,Red,45.2293874,-0.7877969
Pinotage 2017,South Africa,Stellenbosch,Kanonkop,4.1,679,28.9,2017,Red,-33.8548506,18.8601126
La SirÃ¨ne de Giscours Margaux 2015,France,Margaux,ChÃ¢teau Giscours,4.1,679,35,2015,Red,45.0088738,-0.6455762
Campania Aglianico 2016,Italy,Campania,Rocca del Dragone,4.2,68,8.95,2016,Red,45.0088738,-0.6455762
Brunello di Montalcino 2012,Italy,Brunello di Montalcino,San Filippo,4.1,68,43.65,2012,Red,45.0088738,-0.6455762
L'Ancely Languedoc La Clape 2014,France,La Clape,ChÃ¢teau la NÃ©gly,4.3,68,57.51,2014,Red,43.2141696,3.184006
Gigondas Valbelle 2011,France,Gigondas,ChÃ¢teau de Saint Cosme,4.3,68,46,2011,Red,44.1671895,5.0068355
Amarone della Valpolicella Classico Vigneto Il Fornetto 2012,Italy,Amarone della Valpolicella Classico,Stefano Accordini,4.6,68,95.53,2012,Red,45.5668917,10.8679696
Saint-Ã‰milion Grand Cru (Premier Grand Cru ClassÃ©) 2017,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Valandraud,4.2,68,170.59,2017,Red,44.8877177,-0.0853736
Barolo 2016,Italy,Barolo,Mauro Veglio,4.1,68,28.27,2016,Red,44.6398139,7.9482841
Re Manfredi Aglianico del Vulture 2016,Italy,Aglianico del Vulture,Terre degli Svevi,4.1,68,12.03,2016,Red,39.4961712,-1.1449698
La Villa Langhe Rosso 2008,Italy,Langhe,Elio Altare,4.1,68,60.63,2008,Red,44.6398657,7.9487667
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Salvioni,4.5,68,144.53,2015,Red,49.5530676,8.2316773
Roscaleto Barbera d'Alba 2016,Italy,Barbera d'Alba,Enzo Boglietti,4,68,26.9,2016,Red,44.6366202,7.9282102
Doix 2015,Spain,Priorat,Mas Doix,4.3,68,77.88,2015,Red,41.2384105,0.8544528
Petresco 2012,Italy,Chianti Classico,Cinciole,4,68,37.97,2012,Red,43.5576387,11.3010061
Barbaresco 2016,Italy,Barbaresco,Rivetti Massimo,4.1,68,22.64,2016,Red,44.721864,8.128056
Saint-Emilion Grand Cru (Premier Grand Cru ClassÃ©) 2012,France,Saint-Ã‰milion Grand Cru,La Mondotte,4.2,68,164.74,2012,Red,47.3251097,-0.6394917
Vosne-RomanÃ©e 'Les Champs Perdrix' 2014,France,Vosne-RomanÃ©e,Domaine Bruno Clair,4.3,68,96.5,2014,Red,47.2719872,4.9908534
Grial CarmenÃ¨re 2015,Chile,Colchagua Valley,Apaltagua,4,68,53.5,2015,Red,-34.6223092,-71.2656469
Bandol Rouge 2012,France,Bandol,Lafran-Veyrolles,4,68,22.5,2012,Red,43.176779,5.766671
Vigneto Poggio Doria Brunello di Montalcino 2010,Italy,Brunello di Montalcino,Tenute Silvio Nardi,4.2,68,77.5,2010,Red,43.0991616,11.4049781
Palermo Cabernet Sauvignon 2017,United States,Napa Valley,Orin Swift,4.4,680,53.61,2017,Red,43.0991616,11.4049781
San ValentÃ­n Garnacha 2018,Spain,Catalunya,Torres,4,6802,7.36,2018,Red,43.0991616,11.4049781
Sta. Rita Hills Pinot Noir 2014,United States,Sta. Rita Hills,Domaine de la CÃ´te,4.2,682,43.9,2014,Red,34.6422625,-120.436646
Al Passo Toscana 2015,Italy,Toscana,Tolaini,4,682,18.88,2015,Red,43.3818716,11.3907436
Reserva Duas Quintas Tinto 2015,Portugal,Douro,Ramos Pinto,4.2,682,29.9,2015,Red,43.3818716,11.3907436
Saint-Ã‰milion Grand Cru (Grand Cru ClassÃ©) 2015,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Fleur Cardinale,4.3,682,48.95,2015,Red,44.8882853,-0.0835422
Campone Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Frescobaldi,4.1,683,36.74,2014,Red,44.8882853,-0.0835422
Manso de Velasco Cabernet Sauvignon 2013,Chile,Curico Valley,Miguel Torres,4.2,684,43.99,2013,Red,45.0409951,-0.6828432
Prestige Saint-DrÃ©zÃ©ry Rouge 2017,France,Saint-DrÃ©zÃ©ry,ChÃ¢teau Puech-Haut,4.1,684,17,2017,Red,43.720075,3.9611651
Ilatraia 2014,Italy,Toscana,Brancaia,4.3,689,45.9,2014,Red,43.4532518,11.3328856
Geremia Toscana 2011,Italy,Toscana,Rocca di Montegrossi,4,69,25,2011,Red,43.4048503,11.4168472
Sotanum 2017,France,Collines Rhodaniennes,Les Vins de Vienne - Cuilleron-Gaillard-Villard,4.2,69,42.95,2017,Red,45.4320509,4.7527245
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Talenti,4.2,69,35,2015,Red,41.9466349,12.54719
Pomerol 2016,France,Pomerol,ChÃ¢teau l'Ecuyer,4.1,69,35.9,2016,Red,42.9445931,-76.4342222
Saint-Ã‰milion Grand Cru 2015,France,Saint-Ã‰milion Grand Cru,Clos Trimoulet,4.1,69,20.9,2015,Red,44.9144786,-0.1427451
Maternigo Valpolicella Superiore 2016,Italy,Valpolicella,Tedeschi,4.1,69,17.9,2016,Red,44.9144786,-0.1427451
Saint-Ã‰milion Grand Cru (Grand Cru ClassÃ©) 1999,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau l'Arrosee,4.1,69,52.15,1999,Red,41.16126,0.7163401
Istante 2016,Italy,SÃ¼dtirol - Alto Adige,Franz Haas,4.1,69,29.9,2016,Red,46.3220608,11.2880419
Ermitage Le MÃ©al 2004,France,Hermitage,M. Chapoutier,4.4,69,104.95,2004,Red,46.3220608,11.2880419
Cabernet Sauvignon Toscana Collezione Privata 2011,Italy,Toscana,Isole e Olena,4.4,69,67.8,2011,Red,43.5044444,11.2372222
NerÃ¬o Riserva Negroamaro - Malvasia Nera 2016,Italy,NardÃ²,Schola Sarmenti,4.4,69,15.38,2016,Red,40.1797222,18.0391667
Vittoria Barbera d'Alba 2016,Italy,Barbera d'Alba,Gianfranco Alessandria,4.3,69,24.2,2016,Red,44.583677,7.9546186
Barrel Selection Merlot 2018,Argentina,Uco Valley,Salentein,4.2,69,12.9,2018,Red,44.0589496,5.1119176
Potenti Toscana (Suvereto) 2016,Italy,Toscana,Petra,4,69,33.9,2016,Red,30.3284544,35.4443622
Reserva 2015,Spain,Ribera del Duero,Tinto Pesquera,4.2,691,29.9,2015,Red,41.6430345,-4.1530476
Barbaresco 2014,Italy,Barbaresco,Gaja,4.4,694,195,2014,Red,33.7405484,-84.3463317
Saint-Julien (Grand Cru ClassÃ©) 2009,France,Saint-Julien,ChÃ¢teau Ducru-Beaucaillou,4.7,699,339,2009,Red,45.150911,-0.734644
Priorat Gran Cruor 2011,Spain,Priorat,Casa Gran del Siurana,4.2,70,57.28,2011,Red,41.1630784,0.7653533
Les Chemins 2017,France,CorbiÃ¨res,Famille LignÃ¨res - ChÃ¢teau La Baronne,4,70,14.95,2017,Red,43.1823915,2.649328
CuvÃ©e Viva Blaye - CÃ´tes de Bordeaux 2005,France,Blaye - CÃ´tes de Bordeaux,ChÃ¢teau Gigault,4.1,70,29.95,2005,Red,45.172555,-0.610197
SÃ¼dtirol Lagrein Riserva 2013,Italy,SÃ¼dtirol - Alto Adige,Heinrich Mayr (Nusserhof),4,70,28.24,2013,Red,46.4931395,11.3683906
SÃ©gla Margaux 2015,France,Margaux,ChÃ¢teau Rauzan-SÃ©gla,4.2,70,60.19,2015,Red,45.035985,-0.674704
Aldone 2015,Italy,Toscana,Terre del Marchesato,4.2,70,58,2015,Red,43.214838,10.581393
CuvÃ©e des Cadettes ChÃ¢teauneuf-du-Pape 2016,France,ChÃ¢teauneuf-du-Pape,ChÃ¢teau La Nerthe,4.5,70,68.14,2016,Red,44.0513084,4.8575946
Bolgheri Superiore 2017,Italy,Bolgheri Superiore,Ornellaia,4.6,70,192,2017,Red,44.0513084,4.8575946
Colonia Chianti Classico Gran Selezione 2013,Italy,Chianti Classico,FÃ¨lsina,4.3,70,100.95,2013,Red,44.0513084,4.8575946
Hermitage Rouge 2005,France,Hermitage,Tardieu-Laurent,4.3,70,99.95,2005,Red,43.764144,5.369288
Lagrein 2019,Italy,SÃ¼dtirol - Alto Adige,Wilhelm Walch,4.1,70,9.5,2019,Red,43.764144,5.369288
Holzspur Pinot Noir 2015,Austria,Thermenregion,Johanneshof Reinisch,4,70,36.95,2015,Red,47.9741836,16.3031274
Corash Cannonau Sardegna Riserva 2016,Italy,Cannonau di Sardegna,Vernaccia Oristano,4,70,10.24,2016,Red,43.1414951,-75.5604132
Barbera d'Alba 2007,Italy,Barbera d'Alba,Monti,4.2,70,24.5,2007,Red,40.8013667,9.3451118
Castell Vell 2015,France,CÃ´tes du Roussillon Villages,Singla,4,70,24.27,2015,Red,40.8013667,9.3451118
CÃ  Del Pazzo Sangiovese - Cabernet Sauvignon 2013,Italy,Sant'Antimo,Caparzo,4,70,19.9,2013,Red,39.9374777,18.1176678
Terra do Zambujeiro 2013,Portugal,Borba,Quinta do Zambujeiro,4.1,700,21.4,2013,Red,38.776669,-7.510657
Rouge (Gaston Hochar) 1997,Lebanon,Bekaa Valley,ChÃ¢teau Musar,4.2,701,47.67,1997,Red,41.8184631,1.9791708
Saint-Julien (Grand Cru ClassÃ©) 2005,France,Saint-Julien,ChÃ¢teau LÃ©oville Las Cases,4.6,702,336.3,2005,Red,-29.1820373,-51.5845965
Amarone della Valpolicella 2015,Italy,Amarone della Valpolicella,Palazzo Maffei,4.1,702,25.5,2015,Red,45.4436683,10.9967935
CarmenÃ¨re 2018,Chile,Colchagua Valley,Montes Alpha,4.1,702,13.89,2018,Red,45.4436683,10.9967935
I Gran Reserva 75 Aniversario 2009,Spain,Rioja,Bodegas Faustino,4,703,16.47,2009,Red,42.4906921,-2.4361277
