name,winery,country,latitude,longitude
6999,Anura,South Africa,44.88465,-0.17288
7000,Can Majoral,Spain,39.557149,2.888803
7001,Domaine des Héritiers Louis Jadot,France,39.557149,2.888803
7002,Braida,Italy,39.557149,2.888803
7003,Calatrasi,Italy,43.7946693,24.0426412
7004,Clos du Caillou,France,44.0842768,4.8567746
7005,Calmel & Joseph,France,44.0842768,4.8567746
7006,Pastor Diaz,Spain,44.0842768,4.8567746
7007,Zeni,Italy,44.0842768,4.8567746
7008,Paolo Cottini,Italy,45.5345755,10.8768357
7009,Feudi Branciforti dei Bordonaro,Italy,45.5345755,10.8768357
7010,Frédéric Magnien,France,47.19521200000001,4.969758
7011,Knobloch,Germany,47.19521200000001,4.969758
7012,Haltinger Winzer,Germany,47.19521200000001,4.969758
7013,Marco Felluga,Italy,47.19521200000001,4.969758
7014,Giacosa Fratelli,Italy,44.7214164,8.1162071
7015,Johann Topf,Austria,48.47316319999999,15.7311168
7016,Creation,South Africa,48.47316319999999,15.7311168
7017,Swartland Winery,South Africa,-33.4525451,18.7548236
7018,Broccardo,Italy,44.5861948,7.9516032
7019,Winzervereinigung Freyburg-Unstrut,Germany,51.2182141,11.7682491
7020,Dürnberg,Austria,47.66486,13.09168
7021,La Basia,Italy,45.55865499999999,10.494174
7022,Umathum,Austria,47.8314622,16.9333946
7023,Fosso Corno,Italy,42.81751500000001,13.768854
7024,Plaimont,France,43.6503509,-0.1563492
7025,Rivera,Italy,43.6503509,-0.1563492
7026,Springfontein,South Africa,-30.2557752,25.692424
7027,Château Lusseau,France,44.6924165,-0.4833023
7028,Miguel Torres,Chile,44.6924165,-0.4833023
7029,Alma de Casa,Spain,44.6924165,-0.4833023
7030,Clos des Boutes,France,43.7808255,4.517227399999999
7031,Domaine des Aires Hautes,France,43.3135622,2.6623125
7032,Stone Barn,United States,39.885219,-75.781289
7033,Larchago,Spain,39.885219,-75.781289
7034,Enzo Boglietti,Italy,44.6366202,7.9282102
7035,Sardus Pater,Italy,39.057179,8.459534999999999
7036,Bodegas Langa,Spain,41.3746358,-1.5766894
7037,Faiveley,France,41.3746358,-1.5766894
7038,Pellerin,France,47.200228,-1.75346
7039,Bolla,Italy,47.200228,-1.75346
7040,Paladin,Italy,47.200228,-1.75346
7041,Domaine Bruno Clair,France,47.2719872,4.9908534
7042,Château Fombrauge,France,44.8969039,-0.1130223
7043,Château du Grand Caumont,France,43.1659051,2.7525156
7044,Château Domeyne,France,45.2626747,-0.7740244
7045,Coriole Vineyards,Australia,-35.180719,138.548874
7046,Winzervereinigung Freyburg-Unstrut,Germany,51.2182141,11.7682491
7047,LePlan-Vermeersch,France,44.280665,4.889988
7048,Winkler-Hermaden,Austria,46.8899573,15.9790483
7049,Ruffino,Italy,46.8899573,15.9790483
7050,Castello di Ama,Italy,43.4413984,11.3902308
7051,Mastroberardino,Italy,43.4413984,11.3902308
7052,Langmeil,Australia,43.4413984,11.3902308
7053,Château de Pez,France,45.258614,-0.789785
7054,Domaine Trapet,France,47.226689,4.9790595
7055,Barone Montalto,Italy,47.226689,4.9790595
7056,Baglio di Pianetto,Italy,47.226689,4.9790595
7057,Tormaresca,Italy,47.226689,4.9790595
7058,Banrock Station,Australia,-34.1978664,140.3305206
7059,Velenosi,Italy,-34.1978664,140.3305206
7060,Bodega Cerrón,Spain,38.7332697,-1.5068546
7061,Lopez Cristobal,Spain,41.6804744,-3.9190413
7062,Cantina Tollo,Italy,42.3416196,14.3215477
7063,Batasiolo,Italy,42.3416196,14.3215477
7064,Telmo Rodriguez,Spain,42.3416196,14.3215477
7065,Château Lascombes,France,45.0409951,-0.6828432
7066,Foradori,Italy,46.2155358,11.0931067
7067,José Maria da Fonseca,Portugal,46.2155358,11.0931067
7068,San Felice,Italy,45.4710104,9.306869599999999
7069,Viña Albina,Spain,45.4710104,9.306869599999999
7070,Domaine Lafage,France,45.4710104,9.306869599999999
7071,Bibi Graetz,Italy,43.8065648,11.2926592
7072,Montalbera,Italy,43.8065648,11.2926592
7073,Gros' Noré,France,43.18702700000001,5.760199
7074,Esporão,Portugal,43.18702700000001,5.760199
7075,Esporão,Portugal,43.18702700000001,5.760199
7076,San Leonino,Italy,43.4202017,11.297555
7077,Ornellaia,Italy,43.4202017,11.297555
7078,Capçanes,Spain,41.1006811,0.7821062
7079,Woodbridge by Robert Mondavi,United States,41.1006811,0.7821062
7080,Yalumba,Australia,-34.5131355,139.0565116
7081,Lagar d'Amprius,Spain,40.3314571,-1.0864911
7082,Las Moradas de San Martín,Spain,40.33859959999999,-4.380404299999999
7083,Tinazzi,Italy,40.33859959999999,-4.380404299999999
7084,Argiolas,Italy,40.33859959999999,-4.380404299999999
7085,Bodegas Olarra,Spain,42.4730996,-2.406355
7086,Mas de Daumas Gassac,France,42.4730996,-2.406355
7087,Churchill's,Portugal,47.6552194,-117.4232528
7088,Château Pavie,France,44.88304160000001,-0.1507935
7089,Piancornello,Italy,42.977062,11.47794
7090,Volver,Spain,42.977062,11.47794
7091,Château Chasse-Spleen,France,42.977062,11.47794
7092,Poggio delle Faine,Italy,42.977062,11.47794
7093,Fontanafredda,Italy,45.9747129,12.56818
7094,Château Malescot St. Exupery,France,45.04071159999999,-0.6760898
7095,Giacomo Fenocchio,Italy,44.6114057,7.9598511
7096,Tenute Guicciardini Strozzi,Italy,43.4922425,11.0986451
7097,Minuty,France,43.4922425,11.0986451
7098,Domaine Lafage,France,43.4922425,11.0986451
7099,Emiliana,Chile,43.4922425,11.0986451
7100,Luccarelli,Italy,27.0599615,-82.4142114
7101,Ornellaia,Italy,27.0599615,-82.4142114
7102,Beyerskloof,South Africa,-33.8915615,18.8232607
7103,Redwood Creek,United States,41.2923449,-124.0920167
7104,Santa Rita,Chile,41.2923449,-124.0920167
7105,Monte del Frá,Italy,45.388789,10.825568
7106,Cartuxa,Portugal,45.388789,10.825568
7107,Alta Vista,Argentina,45.388789,10.825568
7108,Librandi,Italy,45.388789,10.825568
7109,ColleMassari,Italy,42.887957,11.3282684
7110,Château Montrose,France,45.2463525,-0.7533456
7111,Monte del Frá,Italy,45.388789,10.825568
7112,Tenuta dei Sette Cieli,Italy,43.2744645,10.5605031
7113,Herdade do Perdigão,Portugal,39.0798703,-7.379884199999998
7114,Budureasca,Romania,39.0798703,-7.379884199999998
7115,Lanzerac,South Africa,-33.9378873,18.8939536
7116,Domaine de la Janasse,France,-33.9378873,18.8939536
7117,Marqués de Murrieta,Spain,-33.9378873,18.8939536
7118,Mastroberardino,Italy,-33.9378873,18.8939536
7119,Quinta de Porrais,Portugal,41.3426748,-7.375768
7120,Tenuta San Guido,Italy,41.3426748,-7.375768
7121,Hans Igler,Austria,47.599372,16.643511
7122,Clos de l'Oratoire,France,44.9056203,-0.1385726
7123,Catena Zapata,Argentina,-33.1639562,-68.9195177
7124,Dehesa La Granja,Spain,41.3093232,-5.368083299999999
7125,Lidio Carraro,Brazil,-29.1820373,-51.5845965
7126,Roberto Sarotto,Italy,-29.1820373,-51.5845965
7127,Tenuta CastelGiocondo,Italy,43.0395084,11.4057143
7128,Tenuta Ammiraglia,Italy,42.6571673,11.281424
7129,Masi,Italy,42.6571673,11.281424
7130,Château Lagrange,France,45.1493306,-0.7699680999999999
7131,Château Sociando-Mallet,France,45.284277,-0.776006
7132,Hess Select,United States,45.284277,-0.776006
7133,Altos Ibéricos,Spain,36.6914369,-6.1093715
7134,Opus One,United States,38.4407712,-122.4008831
7135,Rocca delle Macìe,Italy,38.4407712,-122.4008831
7136,Château Duhart-Milon,France,38.4407712,-122.4008831
7137,Pago de Cirsus,Spain,41.9784929,-1.5773735
7138,Quinta da Boavista,Portugal,41.1656312,-7.573639399999999
7139,San Giusto a Rentennano,Italy,43.369618,11.422027
7140,Tenuta CastelGiocondo,Italy,43.0395084,11.4057143
7141,Weninger,Austria,43.0395084,11.4057143
7142,Casa Ermelinda Freitas,Portugal,38.635364,-8.694502
7143,Bruno Giacosa,Italy,44.7215238,8.116736999999999
7144,Bodegas Asenjo & Manso,Spain,41.7443663,-3.8706646
7145,S. Cristina,Italy,46.5577313,11.7181084
7146,Elio Grasso,Italy,44.5959266,7.982766499999999
7147,Francisco Barona,Spain,41.6999586,-3.9264449
7148,Kaapzicht,South Africa,-33.9133424,18.7371328
7149,Baron Philippe de Rothschild,France,-33.9133424,18.7371328
7150,Santa Rita,Chile,-33.9133424,18.7371328
7151,Castello Monaci,Italy,40.3886681,17.8795064
7152,Wachter-Wiesler,Austria,47.17107800000001,16.425564
7153,Alessandro e Gian Natale Fantino,Italy,44.5837712,7.968801099999999
7154,Morgenster Estate,South Africa,-34.083936,18.885007
7155,Château Coupe-Roses,France,43.3507102,2.7839653
7156,Slobodné Vinárstvo,Slovakia,48.3249505,17.8226796
7157,Finca La Estacada,Spain,40.0240047,-2.9510335
7158,Penfolds,Australia,40.0240047,-2.9510335
7159,Ochagavia,Chile,42.9055919,-1.0900224
7160,Inurrieta,Spain,42.4532049,-1.7975484
7161,Weingut Schloss Proschwitz,Germany,51.1791874,13.4753084
7162,Comte de Thun,France,44.0288613,1.9300276
7163,Two Hands,Australia,44.0288613,1.9300276
7164,Salzl Seewinkelhof,Austria,47.769345,16.805544
7165,Verema,Spain,39.4739672,-0.3424324
7166,Bibbiano,Italy,44.6641641,10.4735892
7167,Knipser,Germany,44.6641641,10.4735892
7168,Heartland,Australia,44.6641641,10.4735892
7169,Albert Bichot,France,44.6641641,10.4735892
7170,Hugh Hamilton,Australia,-35.2310009,138.5614382
7171,Maison Jean Pla,France,-35.2310009,138.5614382
7172,Château L’Archange,France,-35.2310009,138.5614382
7173,Dr. Bürklin-Wolf,Germany,-35.2310009,138.5614382
7174,Lionel Osmin & Cie,France,43.3261779,-0.3296551
7175,Richard Rottiers,France,46.1833725,4.7384434
7176,Domaine des Aires Hautes,France,43.3135622,2.6623125
7177,Alde Gott,Germany,48.62014,8.12168
7178,Nals Margreid,Italy,46.5388341,11.2039337
7179,Oude Kaap,South Africa,46.5388341,11.2039337
7180,Raúl Pérez,Spain,46.5388341,11.2039337
7181,Domaine de la Tour du Bon,France,43.2144857,5.7678748
7182,Château Bonalgue,France,44.9258758,-0.2263903
7183,Poggio Graffetta,Italy,44.9258758,-0.2263903
7184,4G Wine Estate,South Africa,44.9258758,-0.2263903
7185,Domaine Robert Chevillon,France,47.1405169,4.944352
7186,Mezzacorona,Italy,47.1405169,4.944352
7187,Mauro Molino,Italy,44.635845,7.9597546
7188,Torrevento,Italy,41.0957318,16.3437338
7189,Leth,Austria,41.0957318,16.3437338
7190,Enderle & Moll,Germany,41.0957318,16.3437338
7191,Château Duplessis,France,45.0560783,-0.7830592
7192,Strehn,Austria,45.0560783,-0.7830592
7193,Poggio Alla Sala,Italy,43.069374,11.865381
7194,Farnese,Italy,43.069374,11.865381
7195,Campos Goticos,Spain,42.04962,-4.976654
7196,Casato di Melzi,Italy,42.04962,-4.976654
7197,Vigneti del Salento,Italy,42.04962,-4.976654
7198,Casato di Melzi,Italy,42.04962,-4.976654
7199,Tenuta di Sesta,Italy,42.993097,11.4881028
7200,Joseph Drouhin,France,42.993097,11.4881028
7201,Fritz Waßmer,Germany,47.923116,7.676487
7202,Golden Kaan,South Africa,47.923116,7.676487
7203,Torres,Spain,47.923116,7.676487
7204,Herdade do Perdigão,Portugal,39.0798703,-7.379884199999998
7205,Abadal,Spain,41.8184631,1.9791708
7206,Portia,Spain,41.8184631,1.9791708
7207,Viña Bujanda,Spain,41.8184631,1.9791708
7208,Majnoni Guicciardini,Italy,43.513064,11.097552
7209,Château Belgrave,France,43.513064,11.097552
7210,Kiefer,Germany,35.9448155,-96.065275
7211,Haras de Pirque,Chile,-33.7134203,-70.6164201
7212,Vite Colte,Italy,44.62606230000001,7.954723199999999
7213,Grafen Neipperg,Germany,49.1422074,9.058478899999999
7214,Château Ricardelle,France,43.1610852,3.0551343
7215,Casa Donoso,Chile,-35.4639985,-71.61903509999999
7216,Jean-Pierre Charton,France,47.83081989999999,-1.3179331
7217,Ferrocinto,Italy,40.6428544,-7.9849404
7218,Antiyal,Chile,-33.858505,-70.62198099999999
7219,Weingut Bercher,Germany,48.1008929,7.598249199999999
7220,Clos des Boutes,France,43.7808255,4.517227399999999
7221,Zabu,Italy,43.7808255,4.517227399999999
7222,Capraia,Italy,43.0377826,9.818073199999999
7223,L'Antesi,Italy,43.0377826,9.818073199999999
7224,Massimo Rattalino,Italy,44.7224559,8.083976999999999
7225,Quinta Nova de Nossa Senhora do Carmo,Portugal,41.1623001,-7.595759800000001
7226,Domaine Olga Raffault,France,47.2084835,0.1296617
7227,G.D. Vajra,Italy,47.2084835,0.1296617
7228,M. Chapoutier,France,47.2084835,0.1296617
7229,Librandi,Italy,47.2084835,0.1296617
7230,Jaro,Spain,10.7503937,122.5701037
7231,Feudo Arancio,Italy,37.6528056,13.0170393
7232,Domaine des Escaravailles,France,44.254281,4.992545
7233,Frescobaldi,Italy,44.254281,4.992545
7234,Occidental,United States,34.12736,-118.2104777
7235,Terre degli Svevi,Italy,34.12736,-118.2104777
7236,Spier,South Africa,34.12736,-118.2104777
7237,Collefrisio,Italy,42.2798721,14.3674517
7238,Giacomo Fenocchio,Italy,44.6114057,7.9598511
7239,Lenotti,Italy,45.5441949,10.7248046
7240,Seven Falls,United States,38.8231309,-104.8487188
7241,Château Tour Baladoz,France,44.8852152,-0.1351981
7242,Sierra Cantabria,Spain,42.5603636,-2.7517022
7243,Château Barde-Haut,France,44.891877,-0.132608
7244,Lievland Vineyards,South Africa,-33.8410398,18.8763114
7245,Morgenster Estate,South Africa,-34.083936,18.885007
7246,Heinrich,Austria,43.1450267,-78.69633139999999
7247,Château de Beaucastel,France,44.10485200000001,4.8521481
7248,Tokara,South Africa,47.6742253,-122.3541314
7249,L'Aventure,United States,47.6742253,-122.3541314
7250,The Tapas Wine Collection,Spain,38.455352,-1.221379
7251,Château Musar,Lebanon,38.455352,-1.221379
7252,Château Grand Pascaud,France,38.455352,-1.221379
7253,Warwick,South Africa,38.455352,-1.221379
7254,Xavier Vignon,France,44.050567,4.8488115
7255,Santa Ema,Chile,44.050567,4.8488115
7256,DiamAndes,Argentina,-33.667072,-69.194403
7257,Ceretto,Italy,44.6722487,7.996287499999999
7258,Caparzo,Italy,44.6722487,7.996287499999999
7259,Château Puy-Blanquet,France,44.886268,-0.0975332
7260,Finca Torremilanos,Spain,41.6560383,-3.729668
7261,Ryder Estate,United States,41.6560383,-3.729668
7262,Fontanafredda,Italy,45.9747129,12.56818
7263,Ruffino,Italy,45.9747129,12.56818
7264,Jean Leon,Spain,40.7596654,-73.9685464
7265,Château Siaurac,France,44.94122600000001,-0.17279
7266,Stag's Leap Wine Cellars,United States,38.3992276,-122.3235399
7267,Château Montrose,France,45.2463525,-0.7533456
7268,Today's Special,Italy,43.0500937,-76.1503405
7269,Fonte do Ouro,Portugal,43.0500937,-76.1503405
7270,Castello Monaci,Italy,40.3886681,17.8795064
7271,Planeta,Italy,40.3886681,17.8795064
7272,Zonin,Italy,40.3886681,17.8795064
7273,Clos Fourtet,France,44.8944191,-0.158131
7274,Costers del Priorat,Spain,41.16126,0.7163400999999999
7275,Bodega Finca Las Moras,Argentina,41.16126,0.7163400999999999
7276,Pittnauer,Austria,47.90329089999999,16.9007972
7277,Marques de Casa Concha,Chile,47.90329089999999,16.9007972
7278,Bodegas La Horra,Spain,41.746581,-3.887656999999999
7279,Fontanafredda,Italy,45.9747129,12.56818
7280,Viñas del Vero,Spain,45.9747129,12.56818
7281,Umathum,Austria,47.8314622,16.9333946
7282,Château Beau-Sejour Becot,France,44.8947222,-0.1641667
7283,Château Pavie Macquin,France,44.8901731,-0.1489813
7284,Claus Preisinger,Austria,47.90815380000001,16.9103232
7285,Château Lynch-Bages,France,45.1911565,-0.7547507
7286,Casa Ferreirinha,Portugal,45.1911565,-0.7547507
7287,Avignonesi,Italy,43.1735657,11.9332981
7288,Bruno Giacosa,Italy,44.7215238,8.116736999999999
7289,M. Chapoutier,France,44.7215238,8.116736999999999
7290,Baron Philippe de Rothschild,France,44.7215238,8.116736999999999
7291,Andeluna,Argentina,-33.455505,-69.21215
7292,Château La Commanderie,France,45.1477778,5.7488889
7293,Lis Neris,Italy,45.9293858,13.5271326
7294,Marqués de Cáceres,Spain,45.9293858,13.5271326
7295,Borsao,Spain,45.9293858,13.5271326
7296,Los Vascos,Chile,45.9293858,13.5271326
7297,Château Poitevin,France,45.4083001,-0.9573407
7298,Santa Margherita,Italy,44.3254364,9.1954432
7299,Wente,United States,37.6641667,-121.7252778
7300,Viña Maipo,Chile,-33.4177536,-70.60170280000001
7301,Argiolas,Italy,-33.4177536,-70.60170280000001
7302,Viña Bujanda,Spain,-33.4177536,-70.60170280000001
7303,Niepoort,Portugal,-33.4177536,-70.60170280000001
7304,Poggio Al Tesoro,Italy,43.5797653,10.550356
7305,Icario,Italy,44.9646079,-93.34814449999999
7306,Château Malescasse,France,45.0885533,-0.7158692999999999
7307,Château Poujeaux,France,45.0885533,-0.7158692999999999
7308,Mocho Galego,Portugal,45.0885533,-0.7158692999999999
7309,Château Potensac,France,45.0885533,-0.7158692999999999
7310,Château de Pressac,France,44.8835005,-0.09020299999999999
7311,Casa Gran del Siurana,Spain,41.1630784,0.7653533
7312,Château La Tour de Mons,France,45.0587101,-0.6910242
7313,Château Lafitte,France,44.8845214,-0.478322
7314,Masi,Italy,44.8845214,-0.478322
7315,Orin Swift,United States,44.8845214,-0.478322
7316,Louis M. Martini,United States,44.8845214,-0.478322
7317,Arzuaga,Spain,41.6286111,-4.3236111
7318,19 Crimes,Australia,41.6286111,-4.3236111
7319,Domaine Bousquet,Argentina,-33.4327804,-69.1925673
7320,Bodega Tandem,Spain,42.66744000000001,-1.954268
7321,Collosorbo,Italy,43.0551015,11.4890032
7322,Château Léoville Las Cases,France,43.0551015,11.4890032
7323,Cuevas de Arom,Spain,43.0551015,11.4890032
7324,Comenge,Spain,43.0016419,1.521782
7325,Spottswoode,United States,38.50001109999999,-122.4787297
7326,Descendientes de J. Palacios,Spain,42.5702777,-6.8200307
7327,Rizzi,Italy,40.7437293,-89.6038621
7328,Terenzi,Italy,40.7437293,-89.6038621
7329,Korrell,Germany,49.8441406,7.914689099999999
7330,Theresa Eccher,Italy,37.8671339,15.0853436
7331,Heinrich Mayr (Nusserhof),Italy,46.4931395,11.3683906
7332,Mortiès,France,37.8980921,-88.927115
7333,Paul Achs,Austria,47.9019376,16.9125918
7334,Thomas Lehner,Austria,41.0251797,-81.6444765
7335,Dieter Meier,Argentina,41.0251797,-81.6444765
7336,Borgo Molino,Italy,41.0251797,-81.6444765
7337,Castelforte,Italy,41.2987721,13.8225318
7338,Domaine les Terres Promises,France,43.3179369,5.973631399999999
7339,Nicolis,Italy,33.5256925,-112.0483146
7340,Kellerei Meran,Italy,46.6477917,11.1453443
7341,Tenuta Orsumella,Italy,43.6249693,11.1967694
7342,La Louvière,France,50.4766336,4.181464099999999
7343,Scanavino,Italy,50.4766336,4.181464099999999
7344,Tenuta Le Velette,Italy,42.70804709999999,12.1351075
7345,Königschaffhausen-Kiechlinsbergen,Germany,48.1256618,7.6531715
7346,Château Siran,France,45.0215053,-0.6341441
7347,Pago de Cirsus,Spain,41.9784929,-1.5773735
7348,Château Les Graves de Viaud,France,45.0775741,-0.5067339000000001
7349,Callia,Argentina,33.4954948,-112.0747146
7350,Bodegas Artero,Spain,39.9785466,-3.4352895
7351,Montellori,Italy,43.7355179,10.8080149
7352,Roberto Sarotto,Italy,43.7355179,10.8080149
7353,Cordero di Montezemolo,Italy,44.64075070000001,7.9588994
7354,M. Chapoutier,France,44.64075070000001,7.9588994
7355,Abadia de Acon,Spain,41.6449011,-3.7806791
7356,Château Destieux,France,44.8832658,-0.1113378
7357,Stemmari,Italy,44.8832658,-0.1113378
7358,Domaine de Suremain,France,46.8349117,4.7195633
7359,Valle Reale,Italy,42.1804038,13.811406
7360,Alain Jaume,France,44.1101779,4.820334
7361,Tenuta Orsumella,Italy,43.6249693,11.1967694
7362,Stellar Organics,South Africa,43.6249693,11.1967694
7363,Darling Cellars,South Africa,-33.4382723,18.5221939
7364,Stellar Organics,South Africa,-33.4382723,18.5221939
7365,Tampesta,Spain,42.4221891,-5.6107467
7366,Vallombrosa,France,43.73250059999999,11.555781
7367,Borgo Magredo,Italy,46.095699,12.846102
7368,Babich,New Zealand,46.095699,12.846102
7369,Kopp von der Crone Visini,Switzerland,45.9572733,8.9107415
7370,Intriga,Chile,45.9572733,8.9107415
7371,Forchir,Italy,45.93939049999999,12.9625059
7372,La Forge Estate,France,45.93939049999999,12.9625059
7373,Alturis,Italy,46.0775697,13.4433711
7374,Franco Molino,Italy,44.6284785,7.9576381
7375,Château Les Pins de Bossuet,France,42.7508056,2.8116303
7376,Nals Margreid,Italy,46.5388341,11.2039337
7377,Château Gravelier,France,44.6427822,-0.1629356
7378,Epicuro,Italy,44.6427822,-0.1629356
7379,Paololeo,Italy,40.4579212,17.9237796
7380,Joseph Drouhin,France,40.4579212,17.9237796
7381,Johann Topf,Austria,48.47316319999999,15.7311168
7382,Villabella,Italy,38.7881393,-77.3013687
7383,Antonutti,Italy,46.0524475,13.1502304
7384,Cecilia Beretta,Italy,46.0524475,13.1502304
7385,Rosi Schuster,Austria,47.8052576,16.6070213
7386,Don Sebastian,Spain,37.4507673,-77.62722029999999
7387,Domaine des Deux Cles,France,43.04768199999999,2.790003
7388,Camille Cayran,France,44.229938,4.928118
7389,Bodega de Bardos,Spain,44.229938,4.928118
7390,René Muré,France,44.229938,4.928118
7391,Niepoort,Portugal,44.229938,4.928118
7392,Campos Goticos,Spain,42.04962,-4.976654
7393,Latium Morini,Italy,45.46895840000001,11.1330066
7394,Le Morette,Italy,45.284673,5.451211
7395,Ziereisen,Germany,47.6547677,7.559164399999998
7396,TerraNoble,Chile,47.6547677,7.559164399999998
7397,Meroi,Italy,46.0154165,13.3325099
7398,Rioja Vega,Spain,46.0154165,13.3325099
7399,Miquel Oliver,Spain,39.628697,3.1082884
7400,Winzervereinigung Freyburg-Unstrut,Germany,51.2182141,11.7682491
7401,Tenute Silvio Nardi,Italy,43.0991616,11.4049781
7402,Zeni,Italy,43.0991616,11.4049781
7403,Russo,Italy,43.0991616,11.4049781
7404,Casa Vinicola Bennati,Italy,45.4764887,11.2019682
7405,Carmen,Chile,45.4764887,11.2019682
7406,Paul Mas,France,45.4764887,11.2019682
7407,Château Barde-Haut,France,44.891877,-0.132608
7408,Lungarotti,Italy,43.0298886,12.4289901
7409,Salentein,Argentina,43.0298886,12.4289901
7410,Quinta de Bons-Ventos,Portugal,43.0298886,12.4289901
7411,Canyon Road,United States,35.6816997,-105.9284068
7412,Cecilia Beretta,Italy,35.6816997,-105.9284068
7413,Château Branaire-Ducru,France,45.14493520000001,-0.7385724
7414,Terrecarsiche 1939,Italy,40.894333,17.168607
7415,Bodega Contador (Benjamín Romeo),Spain,42.562611,-2.751699
7416,Château La Commanderie,France,45.1477778,5.7488889
7417,Balbas,Spain,36.0941428,-95.85653699999999
7418,Château Maris,France,43.3292158,2.6000329
7419,Paul Mas,France,43.3292158,2.6000329
7420,Cazes,France,43.3292158,2.6000329
7421,Domaine Bousquet,Argentina,-33.4327804,-69.1925673
7422,Cims de Porrera,Spain,41.1868253,0.8552401
7423,Licorna Winehouse,Romania,45.0478216,26.3957607
7424,Château Le Crock,France,45.2386294,-0.7718469
7425,Barone di Bernaj,Italy,45.2386294,-0.7718469
7426,Château Crabitey,France,44.67838889999999,-0.4343208
7427,Poggiotondo,Italy,43.76345,10.8453613
7428,Lan,Spain,43.76345,10.8453613
7429,Avancia,Spain,43.76345,10.8453613
7430,Surrau,Italy,41.0669029,9.4368014
7431,Tenuta Perano,Italy,43.47848399999999,11.4243518
7432,Banfi,Italy,42.4464908,-76.48222620000001
7433,Enate,Spain,42.4464908,-76.48222620000001
7434,Château Cap d’Or,France,42.4464908,-76.48222620000001
7435,Ruffino,Italy,42.4464908,-76.48222620000001
7436,Château Mouton Rothschild,France,42.4464908,-76.48222620000001
7437,Finca Constancia,Spain,39.9945624,-4.5327629
7438,Giacomo Fenocchio,Italy,44.6114057,7.9598511
7439,Bruno Giacosa,Italy,44.7215238,8.116736999999999
7440,Brigaldara,Italy,45.5212115,10.9160232
7441,Bernard Baudry,France,47.160439,0.332553
7442,Munoz,Spain,47.160439,0.332553
7443,Cacchiano,Italy,43.4125695,11.426131
7444,Rustenberg,South Africa,-33.8956904,18.8925072
7445,Lan,Spain,-33.8956904,18.8925072
7446,Robert Mondavi,United States,38.4414728,-122.4100923
7447,Álvaro Palacios,Spain,41.1898705,0.7797531
7448,Casanova di Neri,Italy,41.1898705,0.7797531
7449,Fattoria di Magliano,Italy,42.6244105,11.2837287
7450,Baron Edmond de Rothschild,France,42.6244105,11.2837287
7451,Casa Donoso,Chile,-35.4639985,-71.61903509999999
7452,Château La Fleur de Boüard,France,44.9492421,-0.1628915
7453,Château Grand-Puy-Lacoste,France,44.9492421,-0.1628915
7454,Château Fontesteau,France,45.207816,-0.8464653999999999
7455,Château de Fieuzal,France,44.71375090000001,-0.6063917
7456,Francois Villard,France,45.443575,4.7346721
7457,Abadia Retuerta,Spain,41.6161181,-4.4108988
7458,Bodega Finca Las Moras,Argentina,41.6161181,-4.4108988
7459,Zenato,Italy,41.6161181,-4.4108988
7460,Sierra Cantabria,Spain,42.5603636,-2.7517022
7461,Vale D. Maria,Portugal,41.1638705,-7.511563199999999
7462,Château Belle-Vue,France,45.007176,-0.633672
7463,Château Fleur Cardinale,France,44.8882853,-0.0835422
7464,Château Haut-Brion,France,44.8882853,-0.0835422
7465,Ricasoli,Italy,44.8882853,-0.0835422
7466,Apaltagua,Chile,-34.6223092,-71.2656469
7467,Cellier des Dauphins,France,-34.6223092,-71.2656469
7468,Alamos,Argentina,27.0254869,-108.941309
7469,Beronia,Spain,27.0254869,-108.941309
7470,Dominio de Cair,Spain,41.72348,-3.766588
7471,Bodegas Vilano,Spain,41.7114505,-3.9840317
7472,Château Grand Mayne,France,44.8990772,-0.1746219
7473,Rocca delle Macìe,Italy,44.8990772,-0.1746219
7474,Val delle Rose,Italy,42.7240952,11.1850097
7475,Enate,Spain,42.7240952,11.1850097
7476,SIGNÆ,Italy,42.85702800000001,12.523899
7477,Department 66,France,42.8119192,2.5920128
7478,Heger,Germany,42.8119192,2.5920128
7479,De Moya,Spain,42.8119192,2.5920128
7480,Château Siaurac,France,44.94122600000001,-0.17279
7481,Château d'Issan,France,45.0375282,-0.6566046999999999
7482,Escudo Rojo,Chile,45.0375282,-0.6566046999999999
7483,Michel Torino,Argentina,45.0375282,-0.6566046999999999
7484,José Maria da Fonseca,Portugal,45.0375282,-0.6566046999999999
7485,Trivento,Argentina,41.7784616,14.5517323
7486,Rust En Vrede,South Africa,-33.998382,18.8560069
7487,Cloof,South Africa,-33.4828376,18.5232658
7488,Pokerface,Australia,-33.4828376,18.5232658
7489,Gialdi,Switzerland,45.8851498,8.9822717
7490,Domaine des Perdrix,France,47.11211489999999,4.9349225
7491,Ayuso,Spain,47.11211489999999,4.9349225
7492,Château Haut Saint Clair,France,44.9225798,-0.05561149999999999
7493,Wilhelm Walch,Italy,44.9225798,-0.05561149999999999
7494,Tardieu-Laurent,France,43.76414399999999,5.369288
7495,Hummel,Hungary,43.76414399999999,5.369288
7496,Schneider,Germany,43.76414399999999,5.369288
7497,Barons de Rothschild (Lafite),France,45.2249531,-0.7724358
7498,Montecelli,Italy,42.70004110000001,13.7319939
7499,de Ladoucette,Italy,42.70004110000001,13.7319939
7500,Markus Molitor,Germany,42.70004110000001,13.7319939
7501,Serre Romani,France,42.79069399999999,2.827445
7502,Wieninger,Austria,42.79069399999999,2.827445
